node_id,round,packet_rate,energy_remaining,energy_consumed_uJ,dist_to_ch_bs,is_cluster_head,x_pos,y_pos,label
36,1,30.2861282828283,0.98589457956603,387.782440965675,32.4923110657843,0,75.4905707597043,58.7138209507675,0
37,1,27.814307667673,1.01573426478807,171.431614425692,50.0901895337358,0,65.6026319517904,11.3027250159739,0
38,1,32.3168120213511,0.990491759917331,294.99116100491,54.0612383344982,0,90.5957913789327,43.7030009258629,0
39,1,18.0004553502696,0.973948057060354,410.376447702498,31.9175874586907,0,42.8712789063695,42.1468527174037,0
40,1,25.459917332979,1.00863459881373,319.190031358966,16.6931641230854,0,83.4150969142425,68.6874095576341,0
41,1,44.2194855746516,0.94862301135349,311.266626789661,56.5305285634592,0,30.0049579444797,72.2826259224624,1
41,1,37.1282507121092,0.999828931571681,311.266626789661,56.5305285634592,0,60.0069961657954,88.8526091798121,1
42,1,54.8339428653243,1.00782279476236,347.177322625922,39.8683475877559,0,45.3889500484682,72.9298040181363,2
43,1,26.1656507105527,0.972108670741262,392.457227485169,8.03337508704889,0,77.5110490965361,25.2672757414904,0
44,1,20.1799273231568,0.949407269141163,153.84439517655,43.3058582889006,0,42.7729634813886,33.9763814386825,0
45,1,23.6618250226626,0.969746575438942,289.781290464992,10.7310298633928,0,69.7698695340535,35.2031521838607,0
46,1,21.7074096066028,0.957998684844713,308.340315439725,47.7548671070868,0,20.8314300871346,37.4163433348629,0
47,1,30.3566575505146,0.967726447800092,307.921380313825,12.9722134696884,0,61.4070762506267,20.0276037813643,0
48,1,27.7597547442622,0.928531462385622,427.563812009039,40.3994856561873,0,69.4965445854511,62.1196285786895,0
49,1,23.2982997084714,1.00356100620988,276.26278808013,35.9238722847831,0,88.1096047608126,71.7261274217048,0
50,1,25.7194849417659,0.972559041781316,352.813975471374,7.10678849482244,0,92.1839426506085,43.0330002535143,0
51,1,28.4899560627934,0.964050376069755,317.408111730609,6.89908530746678,0,93.24363194634,48.5800590442972,0
52,1,31.1103746109538,0.981888568585353,372.411221349493,59.4157851814942,0,90.8820995348314,36.2273991272451,0
53,1,19.0695973747799,0.95454499784193,340.133577436973,21.0055827203368,0,4.61917395610967,10.1787085288359,0
54,1,44.6574629187059,0.993547375256847,270.756836649699,38.3209468302957,0,6.76398074789076,61.0874635196421,1
54,1,40.43990838303,1.01218083374852,270.756836649699,38.3209468302957,0,20.7801733153284,67.8540742350558,1
55,1,50.5960056346458,0.990761496268108,441.314760709107,10.5696393655232,0,94.2326601077081,99.8561136231852,1
55,1,45.7786514311714,0.978874826817386,441.314760709107,10.5696393655232,0,53.2664587403624,30.8767366003318,1
56,1,28.2702443043156,0.975975008517919,431.483474619592,52.0629970153789,0,36.4666529474856,91.4529192740383,0
57,1,29.8407133771993,0.991141265998124,198.224986491588,44.0520250108595,0,69.2776211706821,0.321808411168378,0
58,1,31.022932178594,0.977417968784283,295.73315538484,14.2049535865738,0,2.76745548671347,40.1319685766526,0
59,1,21.9740226840761,0.980842504660559,306.777723938967,52.823979170939,1,57.1062628681317,46.2219770492355,0
60,1,31.5835326881123,0.916812808588322,298.892099827272,18.8875059857545,0,58.9027192881898,19.0905749576678,0
61,1,25.8205345962217,1.00704442770154,374.014672261274,41.5485413445678,0,34.5401785308389,48.8647630449274,0
62,1,23.2217175078154,0.939400738207038,243.201793012333,36.0841286574042,0,93.6054770415514,83.367214210765,0
63,1,47.9777356909012,0.963716760388355,333.689808639024,38.3884926876012,0,84.0233747771236,4.54983058599848,1
63,1,53.0643890443979,1.02156676956732,333.689808639024,38.3884926876012,0,64.6432948964679,55.4835233945291,1
64,1,31.600762859052,0.958306547623958,178.166431266355,59.5988470832382,0,94.9494375236021,10.5471402968594,0
65,1,26.564559916698,0.985955463111112,387.12049563323,6.12272012738376,0,97.1008301934839,35.8824880957432,0
66,1,26.2088137517431,0.957883490802031,241.804678421411,45.888321575874,0,65.5799709319913,49.4182869767968,0
67,1,22.409435538992,0.97285468110185,327.362288956566,57.1465854515013,0,73.6863191652469,26.6181471204023,0
68,1,30.4914168388947,1.00181984721487,375.805221543468,24.3550661086259,0,91.5880724726436,71.1717185379199,0
69,1,28.7568991601398,0.980532343989302,426.314752922484,27.8449698415001,0,51.2754742752445,62.8103377037235,0
70,1,31.5192057990651,0.95634555174459,362.688568237377,34.2267603675667,0,47.6882149231074,69.8753562921908,0
71,1,35.6776459534155,1.00857981195195,240.056784606434,25.0445916592987,0,94.4114147906845,77.8946277189108,0
72,1,14.6091340344788,1.01734307931933,207.323437538256,56.2717528854777,1,45.8038296159045,70.2638120888578,0
73,1,29.0329476127981,1.00758275872526,426.27935283015,5.38153088570648,0,0.0497315053123115,62.7763382698778,0
74,1,66.2642639446016,0.953928824566279,379.298694573774,38.4638829307548,0,28.9303927813952,55.7253881830254,2
75,1,23.3012490491348,0.950516322944438,221.840411554819,48.6457793800562,1,51.6002355839037,71.3597259424981,0
76,1,32.0575850888524,0.982316290210952,204.656096197965,7.78594278898215,0,39.2214007896491,27.0034190899956,0
77,1,34.8342907535047,1.00322514946093,364.883244070112,31.1399314087121,0,32.6634387226309,27.992355268105,0
78,1,26.5876499507014,0.98952173133883,333.269038297757,39.6247372688512,0,80.6301191336368,54.2487326750207,0
79,1,37.9439572648522,0.979077923832884,291.819838020298,6.21969411102878,0,19.9872042062663,8.26677969828689,1
79,1,40.520314200862,0.980250653541588,291.819838020298,6.21969411102878,0,84.3403429833169,36.0837235038571,1
80,1,24.5520606525214,0.961467705200242,434.212074663443,57.7286614549169,0,83.6089852918614,31.1891773154974,0
81,1,32.9407822099325,0.974675053554692,247.352393590719,11.7988932997385,1,41.0082158772667,46.8389359602664,0
82,1,25.0396460824734,0.969544823602647,377.751420642013,57.9436068073366,0,29.5060670997891,18.1664074201447,0
83,1,54.0382606687513,1.01257932196176,340.312365875543,11.6761351473228,0,52.9738000890181,21.7438517801308,1
83,1,47.6803655899907,1.01052565767478,340.312365875543,11.6761351473228,0,68.8643854542554,18.0800423667356,1
84,1,21.4615915050426,0.999056462596527,370.895818459087,19.2393124598293,0,18.1357848607826,24.6218715053062,0
85,1,28.4262914711675,1.00286486900491,261.438079016091,41.7000241615549,0,10.5555546944355,65.4321870718721,0
86,1,48.7267567896796,1.00308120399135,157.819467771829,14.8331905657758,0,69.3183268456218,93.8928569066072,1
86,1,56.0154926047708,0.98075307182564,157.819467771829,14.8331905657758,0,23.0079402116368,75.1548891662547,1
87,1,32.7327985041453,0.980410889591009,229.939027446674,28.4793647834145,0,16.7971467174927,90.8981442506687,0
88,1,60.9567744871684,0.945159426942427,155.269483823983,30.3847248634559,0,99.5049307726413,7.3537333256991,2
89,1,27.458627857857,0.997994347261972,338.911845498846,21.5540738649603,0,10.9824983010656,28.4904094339646,0
90,1,26.1675814812179,0.972443010894406,263.767952370955,48.3585164935433,0,48.7224056758661,17.353540214829,0
91,1,22.4953758016735,0.991795054591122,427.27353681688,15.0884003761385,0,3.51483391729607,1.44359790343207,0
92,1,34.7751425271512,0.993301871742642,360.164817862664,22.6794724413253,0,23.0698311292189,68.8551948065121,0
93,1,31.8336158915224,1.00408192926345,324.540633167564,16.9441767542994,0,6.38552613925588,3.8009333705462,0
94,1,18.7196667041461,0.988866083172626,363.449447614047,10.5503769402891,0,34.667759365764,56.300252436841,0
95,1,29.0387386056566,0.95202300000017,404.273409365206,43.0650071457231,0,68.0696229419049,45.3056294085924,0
96,1,29.7946167331689,1.01554420159212,170.067513240492,16.9471580320726,0,37.4782714260849,93.6814709930934,0
97,1,41.7721907430887,0.972690976176171,380.551113249082,12.2307492801222,0,10.4143469235109,38.2853643628118,1
97,1,39.5426781855573,0.953923693748607,380.551113249082,12.2307492801222,0,31.9138741959212,21.1912645980083,1
98,1,44.4584145511965,0.973719467692507,263.586262061987,18.3637847816528,0,82.1555178908193,92.9729979704428,1
98,1,43.7785528476516,0.918623838686029,263.586262061987,18.3637847816528,0,84.2485998982433,89.9042468501197,1
99,1,28.0827899094508,0.99003914482556,350.32495186527,33.285696651009,1,37.3816144219794,66.2043913910311,0
100,1,36.8408078857239,0.94958692664414,386.778545642186,32.4997220828394,0,38.5813260941027,58.5631800028924,0
1,2,33.4015818937446,0.982948095241186,273.791176663748,9.4169544129388,0,68.8568581150549,96.5047819083881,0
2,2,33.4619330335707,1.00498969100063,161.942966286972,49.8271458845305,0,86.2775609212787,79.1798769954872,0
3,2,45.4314770572596,0.964491874056353,308.112525795554,21.090958942261,0,74.0295973621342,59.5960634511761,1
3,2,47.0180520196278,0.936074667743347,308.112525795554,21.090958942261,0,0.536599121731984,40.1528027292548,1
4,2,31.4140386368733,0.949375230378069,439.231756590522,8.22971682188667,0,92.1760336507819,59.9237250497776,0
5,2,30.5896103408076,0.928194130966908,294.53929812724,18.6357966768123,1,20.562692686019,18.1845130329019,0
6,2,25.5261006923436,0.999639932829992,346.043465530304,36.177329331947,0,6.61126586231866,31.2034758123334,0
7,2,28.0580330174578,0.98633984390217,390.988642144609,15.6610861226026,0,92.3340503686761,49.7189437344573,0
8,2,52.5880828863753,0.9784893066953,357.556855931122,58.9907060754628,0,73.3027717215927,19.3532391540419,2
9,2,47.0682077287367,1.00611227008731,317.815114949809,7.35115067510891,0,59.5482434514739,53.8484747934319,1
9,2,42.7142689201273,1.00573152296577,317.815114949809,7.35115067510891,0,93.5673795313453,18.6790047548614,1
10,2,25.3023123422994,0.935662395870957,194.155420979755,36.5126107504482,0,82.0921872873606,44.8769787272185,0
11,2,30.4809318086415,0.977788140912876,232.170875219569,37.3860052949474,0,55.3709926032611,24.4512905540946,0
12,2,48.55571661221,0.948129255275657,426.058306540145,30.4623142293918,1,28.0557241661837,99.6622743135171,1
12,2,43.4988164851989,0.958254662924253,426.058306540145,30.4623142293918,1,8.20880157305689,5.62144210067946,1
13,2,43.9151146362932,0.961765394755742,340.89719874609,33.379492834427,0,19.5864559501814,91.398549021734,1
13,2,51.8132727799023,0.920660495261906,340.89719874609,33.379492834427,0,55.9088698867352,36.810020451165,1
14,2,33.4259021053931,0.974419547719157,155.090433482231,42.5414025233621,1,70.3126544673168,17.7090763843695,0
15,2,28.4191620294359,0.965912121162098,358.196175609019,24.6796832930997,0,52.2709538750446,95.9667380961685,0
16,2,25.714286273927,0.988039306723949,267.994199994899,45.9066653950419,0,12.8727151633246,0.364707743251336,0
17,2,44.9774103721179,0.955690175108219,357.542011343015,27.2259239565331,0,10.7364295390875,13.2653169630197,1
17,2,42.1687572361444,0.942785329464104,357.542011343015,27.2259239565331,0,58.5625190934939,90.2597445145982,1
18,2,28.8470429271252,1.0152137196663,290.410146723628,14.7234997796924,1,36.9319579862895,85.2206675153828,0
19,2,25.792421903887,0.960969261934591,445.824993433896,18.7721105362756,0,34.8488230219252,70.796570839338,0
20,2,28.4337623584669,0.937749399900858,365.50923079853,6.4067361570793,1,68.0274198535764,42.1269675989403,0
21,2,30.6546209985051,0.97943242915643,280.695138475522,24.7683436123967,0,88.2118833482492,19.6995449026778,0
22,2,35.7770336312695,0.963832754281418,165.516667002346,35.2530909827085,0,17.6083418752422,53.2480868274684,0
23,2,30.1667604070482,0.940379556411673,182.059464490514,37.305512348462,0,60.2010008148088,86.4879976603103,0
24,2,27.6767732329443,0.92480243070972,372.35532757587,35.7801176123103,0,53.3038163464673,39.9322876058156,0
25,2,30.2997419126685,0.943424509309241,374.698525399369,51.5980117733031,0,52.1010911856587,86.1706710418516,0
26,2,34.6044855764201,0.965832144833391,328.388245035749,25.5452768919818,0,10.7265290173939,63.1583989515992,0
27,2,27.0894786479859,0.988499529513453,338.318260672152,22.7737561888467,0,10.4303550885158,74.7927537064316,0
28,2,25.6587740198016,0.95455171461707,369.452210899908,13.7075076591354,0,55.0059315122882,66.8351040671315,0
29,2,31.3835366277234,0.930636148608044,246.42607234709,53.4171708212399,0,64.8867293066642,27.4206132290251,0
30,2,25.928569704827,0.920539072869962,322.841989006531,42.4610617657512,0,33.9193502725372,44.8188375922353,0
31,2,53.0020055099559,0.969408224012212,317.009631997365,44.0706323688632,0,29.7994185189853,42.0833786000581,1
31,2,59.8541815132357,0.95750233137208,317.009631997365,44.0706323688632,0,69.111753265133,25.8043501688438,1
32,2,27.7802150244975,0.939072425535891,278.769333994093,16.6695561257813,0,38.1485394478321,33.2716543440159,0
33,2,51.9208018778586,0.934615979768146,443.962095555462,59.3301589947745,0,98.8468048087074,39.8387041241152,1
33,2,48.7553497162413,0.928646981359578,443.962095555462,59.3301589947745,0,94.7328563628618,4.25143859045942,1
34,2,41.9593791172245,1.00408426762374,448.406365466282,54.5165514630421,0,79.8136541780297,51.5209391464703,1
35,2,35.6781188518787,0.97289105146787,438.082291216717,39.7464895866017,0,86.4677947795818,88.7897813550906,0
36,2,23.2364039006676,0.97786929523394,194.452663956048,59.2875668606301,0,86.945612188553,6.59497993399685,0
37,2,34.3664233486332,0.919865470865745,291.031690352695,34.0859068446541,0,77.0227127924503,31.6750475431701,0
38,2,17.9480778520366,0.911238948130902,302.66126855822,21.3328826614884,0,41.8474961150047,41.0796160683666,0
39,2,23.5678438202292,0.963591869815901,351.247049339876,22.2950882974836,0,5.61976542873042,67.3764199563007,0
40,2,26.3738694452563,0.987684121081765,433.820537220093,8.87657094073893,0,54.8011475316188,58.1878498834939,0
41,2,21.1578902889604,0.951413697054741,210.583026117769,56.0641788445673,0,17.0967951943359,65.8645954622777,0
42,2,27.0220268174374,0.953977191130041,330.374087308748,38.1563598616571,0,35.9220658944536,22.6121971188717,0
43,2,35.6456475471426,0.959248418626845,303.726659852059,17.2733470064282,1,35.4239507667989,2.4055152387552,1
44,2,16.8506735498294,0.99337805114887,219.734382152345,59.1207279317356,0,56.6736255031004,15.0745454609488,0
45,2,29.7699023802937,0.965610589364393,438.653803625451,11.3458235282147,0,42.3739620371201,23.946799740806,0
46,2,23.9294363970902,0.990799378243774,264.655355965514,39.2432229205702,0,88.6872905417244,55.8478067465577,0
47,2,22.6516072482726,0.932240391103056,360.522073477425,24.3767864429845,0,76.7963902048178,43.3589418281968,0
48,2,39.1473259792294,0.954099714817002,344.423638743359,6.86307824357526,0,78.7094780383622,2.19665784475809,0
49,2,25.1870215869469,0.89834092129407,177.039244993054,12.0431545287814,0,21.9413305792323,33.3190000699298,0
50,2,32.6027017842329,0.979163281156784,419.413646308121,52.5848135974187,0,8.79331723446692,21.4608111363665,0
51,2,20.0538535793599,0.974600685372895,411.332911821239,51.2213179956525,0,96.1114699377741,22.080663857567,0
52,2,25.6393071594858,0.938243885531365,363.808581784099,27.9760455661386,1,15.0688639903579,92.7025089316699,0
53,2,39.1783252997155,0.958639323036642,406.898398493907,53.3042720482639,1,17.2286738392149,46.8218123577295,0
54,2,31.6552822197513,0.977882046549491,364.86963930664,51.495124556188,0,84.2128438592407,52.3596426269117,0
55,2,21.4516483893511,1.02765817165584,388.825305130475,25.7056247673639,0,25.419599614715,57.9994666383053,0
56,2,21.0871549832374,1.01430034765848,171.717399643095,19.7798450029895,0,46.0764635840778,48.2109200593436,0
57,2,26.5563716279201,0.916298906121383,339.685110192379,13.7738555763861,0,75.1745129148252,95.452300979607,0
58,2,20.9169608260066,1.00343358163379,221.528781160897,28.6785478833152,0,73.3444185735932,78.4886778404129,0
59,2,21.8742048940204,0.980517660063795,428.40484345093,28.5380922444173,0,48.863805471914,99.4310254066758,0
60,2,22.0467314553905,0.995707229225574,390.38183914184,53.6061378648721,0,87.2417286391779,60.9558579504087,0
61,2,36.1098105833816,0.96551913728756,300.170956647562,17.1579044654268,0,16.954373082675,94.765900985896,0
62,2,44.1368914977363,0.95552108383408,372.234300159433,15.7778595526959,0,30.7521620204053,72.0770261724394,1
62,2,50.509040567825,0.974940591918839,372.234300159433,15.7778595526959,0,37.1093551924764,11.1773975604693,1
63,2,52.3033100593753,0.944510475466223,196.684912785351,11.1284747514396,0,84.6444597534949,17.1506855709669,2
64,2,18.9727010787611,0.975957877598043,162.451751962776,57.641601664372,0,42.7382554629555,59.0313826375343,0
65,2,22.1600009237131,0.959506874781441,216.940418964141,58.8881777477952,0,49.2467835876374,41.7231858865878,0
66,2,23.7934521494258,0.981019725093976,387.624683497132,7.34558031562,0,3.80271119773069,43.4029348654823,0
67,2,54.5715111428142,0.950225951140446,195.031164700876,46.6891767272501,0,97.2054966470959,51.5967290303073,1
67,2,56.2395404638999,0.949037679809887,195.031164700876,46.6891767272501,0,0.685371207772312,40.8818471377416,1
68,2,32.4399051779786,0.970045644636749,340.836157093782,24.9559900039297,0,18.4621131634027,86.1500096411124,0
69,2,35.9756415118518,0.983641312990642,217.285303383073,6.64176943192891,0,75.2714555762334,10.2883545708199,0
70,2,44.1116330386018,0.993369386680183,395.030554963192,9.25272900254692,1,18.9600920041042,11.41922347123,2
71,2,51.3968989935929,0.938587770905269,329.267692222536,6.80101649878412,0,92.096638891603,62.7820140776172,1
72,2,26.3724666685654,0.947880229195496,301.663376083884,40.4673961080787,0,23.7942846109346,72.378877139903,0
73,2,22.0521481765236,0.989772096642325,330.872454475111,38.9974256450553,0,63.0082875686638,6.46637002224845,0
74,2,26.8227670677976,0.945641298404069,276.791220013848,38.6596703619024,0,40.0916224225739,42.2805407318637,0
75,2,27.9706988575624,0.980919087630406,320.19852799701,7.87044430062553,0,88.1641734131587,76.9144058344821,0
76,2,26.356140729865,0.996431514009454,287.038734758416,13.3050074746326,1,71.9434894968837,96.7086969956824,0
77,2,22.419147557689,0.918041625453686,447.512946756252,46.4142849782368,0,96.0178904767766,69.1292658958896,0
78,2,21.1568231245962,0.963041724726259,253.603507616944,10.6904138456936,0,61.3960461188406,7.96931087761599,0
79,2,23.9489048809877,0.95515456463794,415.823974737484,12.7024594970611,0,5.29487978443324,71.7375517604712,0
80,2,31.0769546887374,0.966426622879031,156.538940469834,51.5899400778669,0,81.1049385968993,44.4068019378534,0
81,2,31.5356832764791,0.996383193605721,305.420014510073,36.4387297286919,0,58.5350289004237,79.8608761778033,0
82,2,25.2079233722797,0.918407833902274,187.627914006235,40.3812028771752,0,42.5767663548047,87.1775239851059,0
83,2,47.4480224751296,0.959657969670283,156.985630923309,16.774120036932,0,82.5926689934313,16.2693543429356,1
83,2,44.2586773206803,0.994835261098933,156.985630923309,16.774120036932,0,62.4590579171343,26.4861135846989,1
84,2,57.5771244811166,0.979311591767785,416.217097507005,51.5108017849398,0,81.6103500463426,95.805576904603,2
85,2,29.1404356074929,0.979615728118654,322.474361673934,9.79568561586825,0,70.6726342720966,69.8976578900239,0
86,2,29.2192955301508,0.952630479158734,405.137594874923,20.1940124419637,0,24.9042285645543,40.9199864376231,0
87,2,27.4613576767055,1.0121394894296,428.233434162995,44.5666216780491,0,71.1525026162445,89.1993633249356,0
88,2,26.0005937947567,0.914500765770255,390.26099145204,17.904881783493,0,12.216308083431,41.0349240659807,0
89,2,38.3783972708863,0.988959471497291,432.466432730066,27.0397462035257,0,62.2369918773905,97.9276547502682,0
90,2,32.3623129472944,0.917484747614527,333.146241996888,9.33263698283349,0,79.9454118687168,59.5398746826733,0
91,2,21.7623930900386,1.01304728781124,413.573312422118,6.3839310415938,0,98.6458494721942,41.0059263784281,0
92,2,31.9578449677812,0.987370611956009,422.872736109621,5.13110939391325,0,65.7959772519089,68.2523042580171,0
93,2,29.3285786567503,0.968580710449881,181.275724465029,54.3625832480956,1,24.6316665934286,55.4922517817494,0
94,2,57.3650114310596,0.947490587114901,200.911137453483,37.1059340823188,0,17.8435965087186,49.2613226096574,2
95,2,31.054397690229,0.958483531117676,364.038086073105,41.8157605780475,0,64.8693588935139,21.6182062546551,0
96,2,31.3285150645555,0.994885185030077,422.779977821268,53.3311462250523,1,94.7837354997204,81.0197952401362,0
97,2,21.8594425833743,0.963257790155535,264.517296834002,40.6873578109283,0,86.7575510118171,51.1754086192783,0
98,2,38.4765837872002,0.941607456256644,429.677009388642,6.55636499407926,0,21.3313495885211,91.9301306536621,0
99,2,29.2831814372386,0.974479833598653,354.741074026488,18.8085337050012,0,28.9302247821968,5.39153390778636,0
100,2,31.1091430079982,0.95113927687578,400.820791887929,47.2144485928184,0,21.1752688648134,19.9579253679578,0
1,3,46.8827656178056,1.02409158327502,319.793314448075,40.6757257229349,0,26.3667575320773,37.2905693680126,1
1,3,49.8907669885488,1.02522026997862,319.793314448075,40.6757257229349,0,90.8835372319164,86.1278512249996,1
2,3,29.8381192663998,0.930726565551959,302.266088820634,22.7786349730361,0,20.8214763937407,89.9123780985353,0
3,3,33.1299753775064,0.919776795120079,379.122965259467,11.2494709634169,0,17.9532034494635,49.0817540264832,0
4,3,31.3403283194203,0.870142073070722,297.65327140208,8.2560725460673,0,85.2225310408266,65.0103490317611,0
5,3,21.4293267619231,0.978297594056457,340.453922809525,49.6445205743233,0,20.2444280162063,55.0397964794903,0
6,3,30.0024606459429,0.931566226080819,399.80214212616,28.7896314873623,0,94.3458967264112,96.4787005170012,0
7,3,24.5735056617872,0.923309874070063,265.369869745573,34.1620421681757,0,88.4371059017667,50.5071911545488,0
8,3,19.2566348518267,0.962198372215383,344.387655266267,33.595615240343,0,64.1595777822299,72.8344159078031,0
9,3,28.1319330961343,0.98922675173958,399.970492714623,23.2573651789635,1,64.8361466998063,12.6373212663321,0
10,3,28.6698512520573,0.978441692114531,325.694932080698,36.7933924798768,0,3.98946557220362,25.9106459873296,0
11,3,34.552152610121,0.977012829239675,290.198396066345,8.51069369790523,1,74.6929511094757,24.0527799774285,0
12,3,23.8333597547433,0.990330171603048,296.976227238354,59.6649337602783,0,81.0900040691779,93.9898276858069,0
13,3,26.8959701442316,0.963827828773715,394.94891037287,45.1833134481344,0,89.7554505109334,95.6468468603881,0
14,3,34.0567433515719,0.951832300022258,344.597517148389,50.6157694675727,0,80.926714789214,43.3079106684809,0
15,3,27.8658286147913,0.972769003404692,184.923903052607,21.7057805449349,0,10.3210433450281,90.0594812405509,0
16,3,27.2333515088291,1.00285598728753,270.440619349205,56.4705469486027,0,76.0599766207742,52.5309957849718,0
17,3,34.4277639077651,1.00415740994386,381.7702015873,22.2447541986079,0,29.5976748947082,53.2044397289135,0
18,3,38.4628732945328,0.942578446187993,222.755957726262,33.0765133613065,0,24.3128988344695,79.170226161329,0
19,3,24.5956541858598,0.948008512997808,172.086167788029,24.0836381143266,0,11.8910101875017,13.6731066721159,0
20,3,40.4159943482335,0.920280922826678,226.004054636555,59.1134198530199,0,16.6080926053229,19.5128181163911,1
20,3,42.3446726724975,0.909745589548911,226.004054636555,59.1134198530199,0,81.9343377080689,66.7680597425945,1
21,3,37.2365934673627,0.898836375042972,232.419010747881,29.6815427995317,0,9.32585488187374,83.7324462964272,0
22,3,26.9268428728291,0.946615366543976,333.747927654302,39.6590999382276,0,76.6124116965862,35.1292276117219,0
23,3,28.6495845427102,0.983894756229865,418.753567154918,51.4542072839993,1,48.7211158299576,2.4599465778384,0
24,3,10.4523981600914,0.966716588426238,261.360270916224,40.5544129905107,0,92.6891358576856,64.0763633444809,0
25,3,48.6194504669545,0.973265478090099,309.037508101145,46.0748472282712,0,41.6268039257691,53.8317050008621,1
25,3,35.7234524742524,0.958364825640667,309.037508101145,46.0748472282712,0,90.3777267403329,60.9888377300303,1
26,3,20.1901738378657,0.945358672018051,345.328878587498,51.2759539390434,0,70.4501231748052,89.3049625237964,0
27,3,30.1010963582532,0.93897465124364,205.231711835368,49.3445019828243,0,19.9508658993901,17.7547769040123,0
28,3,21.5878449503889,0.973235379023166,197.518768317639,21.7801843633043,0,2.40649526084789,37.4225421918232,0
29,3,21.2003946368314,0.905515287788209,226.693389559742,59.8370876229884,0,88.9208486279826,16.9074500597764,0
30,3,31.4562162662535,0.956390803382605,319.797679391958,8.34203045168244,0,58.0771741918851,64.8720512863621,0
31,3,26.0261370137533,0.988971511110881,193.333525803433,41.5372963003803,0,91.0442522528387,67.6449407945717,0
